Gender,Age,Annual Income,Spending Score (1-100),Work Experience,Family Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
1,23,67535,97,7,6,False,False,False,False,True,False,False,False
1,47,133236,61,1,6,False,False,False,True,False,False,False,False
0,41,87975,5,9,7,False,False,False,False,False,True,False,False
0,40,164350,23,0,5,False,False,False,False,True,False,False,False
1,36,55109,53,8,3,False,False,False,False,False,False,False,False
0,12,67613,40,1,2,False,False,True,False,False,False,False,False
0,60,185306,47,0,2,False,False,True,False,False,False,False,False
0,24,154787,84,3,5,False,False,False,True,False,False,False,False
0,17,109759,96,9,3,False,False,False,False,False,False,False,False
0,92,114571,51,1,3,False,False,False,True,False,False,False,False
1,32,130697,93,1,2,False,False,False,False,False,False,False,False
1,39,115916,24,13,6,True,False,False,False,False,False,False,False
0,50,69814,53,9,2,False,False,False,False,False,False,False,False
0,85,118161,74,0,4,False,True,False,False,False,False,False,False
1,65,56583,65,2,3,False,False,False,False,True,False,False,False
0,17,185843,36,4,3,False,False,False,False,False,False,False,False
0,31,171825,22,10,4,False,False,True,False,False,False,False,False
1,24,77976,95,11,3,False,False,False,False,False,False,False,False
1,97,66312,75,0,1,False,False,True,False,False,False,False,False
0,92,81839,11,0,4,False,False,True,False,False,False,False,False
0,80,55712,5,5,6,False,False,False,False,False,False,False,False
1,33,158335,45,2,5,False,False,False,False,True,False,False,False
1,8,74253,45,1,6,False,False,False,False,False,False,True,False
1,67,119625,3,4,4,False,False,False,False,True,False,False,False
0,8,129743,6,0,2,False,False,False,False,False,False,False,False
0,61,101007,60,0,6,False,False,False,False,False,False,True,False
1,83,87529,49,9,7,False,False,False,False,False,False,False,False
1,8,151648,98,8,6,False,False,False,False,True,False,False,False
1,14,164659,59,1,6,False,False,True,False,False,False,False,False
0,80,125623,62,0,4,False,False,False,True,False,False,False,False
0,85,104054,22,8,4,False,False,False,False,False,False,False,False
1,88,83535,56,1,5,False,False,False,False,False,False,False,False
0,76,166245,13,7,3,False,False,False,True,False,False,False,False
0,32,100890,60,4,4,False,False,True,False,False,False,False,False
0,99,55972,83,1,7,False,False,True,False,False,False,False,False
0,85,134282,39,2,5,False,False,False,False,False,False,False,False
0,25,106669,22,1,7,False,False,False,False,False,False,True,False
0,99,145777,94,1,5,False,False,False,True,False,False,False,False
1,41,119259,91,1,5,False,False,False,False,True,False,False,False
0,1,150174,59,2,2,False,False,False,False,False,False,False,False
0,45,55472,51,1,3,False,False,False,False,True,False,False,False
1,55,99423,82,0,5,False,False,False,False,True,False,False,False
0,20,146221,25,0,3,False,False,False,False,False,False,False,True
0,33,84238,31,1,2,False,False,False,False,False,False,False,False
1,92,57032,75,1,5,False,False,True,False,False,False,False,False
1,93,88811,52,0,4,False,True,False,False,False,False,False,False
1,60,167420,38,5,2,False,False,False,False,False,False,False,False
1,38,101846,17,3,2,True,False,False,False,False,False,False,False
1,15,114061,87,2,5,False,False,False,False,False,False,False,False
1,74,147449,16,1,5,False,False,False,False,False,False,False,False
0,47,83043,76,0,1,False,False,False,True,False,False,False,False
0,96,168990,81,9,5,True,False,False,False,False,False,False,False
1,97,73867,65,4,5,False,False,False,False,True,False,False,False
0,35,165772,51,1,4,False,False,False,False,True,False,False,False
0,19,178217,38,0,3,False,False,False,False,False,False,False,True
1,60,162612,98,1,6,False,True,False,False,False,False,False,False
1,37,99872,53,11,3,False,False,True,False,False,False,False,False
0,49,142566,77,1,7,False,False,False,False,False,False,False,False
0,1,111424,80,8,5,False,False,True,False,False,False,False,False
1,43,187841,38,1,4,False,False,False,False,False,False,False,False
0,46,171921,50,1,6,False,False,False,False,False,False,False,False
0,65,115299,87,6,3,False,False,False,False,False,False,False,False
1,75,94129,27,6,7,False,False,False,False,True,False,False,False
1,40,172378,39,5,6,False,False,True,False,False,False,False,False
1,28,146597,31,1,4,False,True,False,False,False,False,False,False
0,78,64057,44,0,3,True,False,False,False,False,False,False,False
0,22,163585,49,9,5,False,False,False,False,False,False,False,False
1,6,93186,83,1,3,False,False,True,False,False,False,False,False
1,46,149764,1,0,6,False,False,True,False,False,False,False,False
1,17,116822,84,1,3,True,False,False,False,False,False,False,False
0,46,109346,37,1,2,False,False,True,False,False,False,False,False
0,72,111587,99,7,4,False,False,False,False,False,False,False,False
0,38,166644,66,8,6,False,False,False,False,False,False,False,False
0,50,181270,56,1,1,False,False,False,False,False,False,False,False
1,47,65207,81,1,2,False,False,False,False,True,False,False,False
0,72,112146,21,8,4,False,False,False,False,False,True,False,False
1,8,104953,57,1,6,True,False,False,False,False,False,False,False
0,34,139009,24,0,4,False,False,False,False,False,False,False,False
0,53,67916,82,0,6,False,False,False,False,True,False,False,False
0,82,99983,88,0,1,False,False,False,True,False,False,False,False
1,63,131122,40,9,6,False,False,False,False,False,False,False,False
0,58,173190,37,9,4,True,False,False,False,False,False,False,False
1,23,122712,21,1,1,False,False,False,False,False,False,False,True
0,80,55792,30,1,6,False,False,False,False,False,False,False,False
1,45,73892,45,1,4,True,False,False,False,False,False,False,False
0,84,152475,12,0,7,False,False,False,False,False,False,False,False
1,45,152226,87,4,4,False,False,False,False,False,False,False,False
1,85,117679,18,1,3,False,False,True,False,False,False,False,False
1,23,146473,87,1,4,False,False,False,False,False,False,False,False
1,79,66051,75,1,7,False,False,False,False,True,False,False,False
1,47,162332,72,1,5,False,False,True,False,False,False,False,False
0,93,166018,71,0,3,True,False,False,False,False,False,False,False
0,95,67398,81,2,5,False,False,True,False,False,False,False,False
1,44,73760,70,1,6,False,False,True,False,False,False,False,False
1,95,167578,66,0,1,False,False,True,False,False,False,False,False
1,28,130267,45,8,4,False,True,False,False,False,False,False,False
1,91,94846,95,0,5,False,True,False,False,False,False,False,False
0,81,155396,1,9,5,False,True,False,False,False,False,False,False
0,90,138013,16,8,7,False,False,False,False,False,False,False,False
1,79,148286,77,0,4,False,False,True,False,False,False,False,False
0,6,101031,28,1,1,False,False,False,False,False,False,False,False
0,38,52884,24,1,1,False,False,False,False,False,False,True,False
1,87,153230,15,8,1,False,False,False,False,True,False,False,False
0,93,63261,13,1,7,False,True,False,False,False,False,False,False
1,44,90167,84,0,3,False,True,False,False,False,False,False,False
0,84,53622,27,0,3,False,False,False,False,False,False,False,False
0,7,172913,94,3,4,False,False,False,True,False,False,False,False
0,41,94316,86,0,6,False,False,False,False,False,False,False,False
0,33,67874,55,0,2,False,False,False,False,False,False,False,False
0,34,176554,62,1,2,False,False,False,False,True,False,False,False
0,53,135341,56,10,2,False,False,False,False,True,False,False,False
0,47,129019,57,0,3,False,False,False,False,True,False,False,False
1,53,107879,3,1,6,True,False,False,False,False,False,False,False
1,92,79531,4,1,1,False,False,False,False,False,False,False,False
1,89,63379,59,12,7,False,False,False,False,False,False,False,False
0,27,156258,54,0,4,False,False,True,False,False,False,False,False
1,70,67874,41,9,3,False,False,True,False,False,False,False,False
0,86,159964,57,5,6,False,True,False,False,False,False,False,False
0,99,103706,50,1,2,False,False,True,False,False,False,False,False
0,96,64713,84,2,7,False,False,True,False,False,False,False,False
0,65,90414,55,1,5,False,False,False,False,False,False,False,False
0,82,171100,34,0,5,False,False,False,True,False,False,False,False
1,36,187305,85,6,7,False,True,False,False,False,False,False,False
0,30,139758,46,0,6,False,False,False,False,False,False,True,False
0,96,91226,56,0,5,False,False,False,False,True,False,False,False
0,69,143928,30,9,7,False,True,False,False,False,False,False,False
0,34,92366,14,0,6,False,False,False,False,True,False,False,False
1,74,175041,25,4,1,False,False,False,False,False,False,False,False
1,97,147301,93,1,5,False,False,False,False,False,False,True,False
1,56,119296,49,0,7,False,True,False,False,False,False,False,False
0,30,126306,44,0,1,False,False,False,False,False,False,False,False
1,13,100647,49,1,3,False,False,False,True,False,False,False,False
0,95,168663,16,11,5,False,True,False,False,False,False,False,False
0,2,105391,42,1,7,False,False,False,True,False,False,False,False
0,78,175179,43,9,4,False,False,False,True,False,False,False,False
0,54,165019,12,1,2,False,False,True,False,False,False,False,False
0,85,68212,26,7,4,False,False,False,False,True,False,False,False
1,13,64572,71,1,2,False,False,False,False,False,False,False,False
0,85,92591,99,8,2,False,False,False,False,False,False,False,False
0,41,69730,97,1,4,False,False,False,False,False,False,False,False
0,25,156793,57,2,4,False,False,False,False,False,False,False,True
0,74,56848,41,5,1,False,False,False,False,False,False,False,False
1,8,148450,55,0,6,False,False,False,False,True,False,False,False
1,62,150619,32,10,6,False,False,False,False,False,False,False,False
1,52,100261,10,1,6,False,False,False,False,False,False,False,False
0,36,109895,56,5,2,False,False,False,False,True,False,False,False
1,11,152684,24,0,3,False,False,False,False,False,False,True,False
0,84,133765,83,1,3,False,False,False,False,False,False,False,False
0,99,57677,99,0,5,False,False,False,False,False,False,True,False
0,51,112358,27,0,6,False,False,False,False,False,False,False,False
0,57,73845,52,1,7,False,False,False,False,False,False,False,False
1,92,89531,42,6,2,False,False,False,False,True,False,False,False
1,29,118092,100,7,3,False,False,True,False,False,False,False,False
1,62,144242,49,1,4,False,False,True,False,False,False,False,False
0,43,140876,90,0,4,False,False,True,False,False,False,False,False
1,72,76888,26,0,1,False,False,False,False,False,False,False,True
0,28,116644,88,6,3,False,False,False,False,False,False,False,False
0,57,143021,3,5,4,False,False,False,True,False,False,False,False
0,86,145679,91,9,6,False,False,False,False,False,False,True,False
0,26,64398,7,1,6,False,False,False,False,False,False,True,False
0,13,104512,40,9,3,False,False,False,False,False,False,False,True
1,1,71564,68,1,5,False,False,False,False,False,False,False,False
0,89,122707,64,2,3,False,False,False,False,False,True,False,False
0,91,51733,96,0,5,False,False,False,False,True,False,False,False
0,67,138087,63,1,7,False,False,False,False,False,False,False,True
1,63,147278,51,0,4,False,False,False,False,False,False,True,False
0,90,187339,62,0,6,False,False,False,False,True,False,False,False
0,87,129972,97,1,6,False,False,False,True,False,False,False,False
0,89,151176,55,1,2,False,False,False,False,True,False,False,False
0,34,74358,60,0,6,False,False,False,False,False,False,False,False
1,89,83953,82,0,3,False,False,False,False,True,False,False,False
1,31,62925,24,1,6,False,True,False,False,False,False,False,False
1,55,65257,93,2,3,True,False,False,False,False,False,False,False
0,3,188557,4,9,2,False,False,False,False,True,False,False,False
1,64,163783,84,3,1,False,False,False,False,True,False,False,False
0,1,108342,97,0,3,True,False,False,False,False,False,False,False
0,20,155951,21,7,4,False,False,False,False,True,False,False,False
0,18,183071,29,7,4,False,False,False,False,False,False,False,False
0,83,124104,20,4,6,False,False,False,False,True,False,False,False
0,21,136747,3,1,1,False,False,False,False,True,False,False,False
1,19,189498,18,4,1,False,False,False,False,False,False,False,False
0,74,76149,48,9,6,False,False,False,False,False,False,False,False
0,44,185550,54,0,1,False,False,False,False,False,False,False,False
0,52,119567,19,5,2,False,False,False,False,False,False,False,False
0,14,79806,30,1,6,False,True,False,False,False,False,False,False
1,10,180774,66,1,5,False,False,True,False,False,False,False,False
0,80,90142,50,1,2,False,False,False,False,False,False,True,False
0,82,184481,84,0,2,False,False,False,True,False,False,False,False
0,32,66089,75,6,3,False,False,False,False,False,False,False,False
0,16,60044,83,4,1,False,False,False,False,False,False,False,False
1,61,52543,23,0,6,False,False,False,True,False,False,False,False
1,57,50429,23,0,1,False,False,False,False,False,False,False,False
1,95,178228,45,1,2,False,True,False,False,False,False,False,False
0,38,161130,98,8,3,False,False,False,False,False,False,False,False
1,70,87976,38,1,6,False,False,False,False,False,False,True,False
0,40,179150,91,5,2,False,False,False,False,False,False,False,False
0,92,163442,32,1,6,False,False,False,True,False,False,False,False
0,73,108159,18,8,7,False,False,True,False,False,False,False,False
0,62,73419,14,0,1,False,False,False,False,True,False,False,False
0,12,138425,78,11,6,True,False,False,False,False,False,False,False
1,65,54431,93,1,7,False,False,False,False,True,False,False,False
0,88,168437,81,2,2,False,False,False,False,False,False,False,False
0,55,71322,54,1,6,False,False,True,False,False,False,False,False
0,20,141428,32,1,5,False,False,True,False,False,False,False,False
1,97,142214,32,7,4,False,False,False,False,False,False,False,False
0,93,62590,43,9,6,False,False,False,False,False,False,False,False
1,84,172523,83,6,2,False,False,False,False,False,False,False,False
0,16,157588,76,2,6,False,False,False,True,False,False,False,False
0,10,143313,57,4,7,True,False,False,False,False,False,False,False
0,59,119833,38,1,2,True,False,False,False,False,False,False,False
0,54,70803,35,0,5,False,False,True,False,False,False,False,False
1,82,139008,47,1,4,False,False,False,False,False,False,False,False
1,83,126669,53,1,6,False,False,False,False,False,False,False,False
1,87,122722,10,9,4,False,False,False,True,False,False,False,False
1,1,79800,47,0,1,False,False,False,False,False,False,False,False
1,89,100155,5,6,1,False,False,False,False,True,False,False,False
0,32,110846,49,0,2,False,False,False,False,False,False,False,False
0,1,106841,69,0,3,False,False,True,False,False,False,False,False
0,54,117181,66,12,5,True,False,False,False,False,False,False,False
0,56,86898,76,0,6,False,False,False,False,True,False,False,False
0,31,143241,81,4,7,False,False,False,True,False,False,False,False
0,26,146028,33,0,5,False,False,False,False,True,False,False,False
1,7,165287,65,1,3,True,False,False,False,False,False,False,False
0,60,132486,9,1,2,False,False,False,False,False,False,False,False
1,92,96424,74,8,5,False,False,False,False,False,False,False,False
0,93,151468,41,1,5,False,False,False,False,False,False,False,False
0,8,76561,79,0,1,False,False,False,False,True,False,False,False
0,81,125316,81,0,6,False,False,False,False,False,False,True,False
1,21,109373,22,4,2,False,False,True,False,False,False,False,False
1,96,135042,12,0,7,False,False,False,False,False,False,False,False
0,78,59784,81,3,3,False,False,False,False,False,False,False,False
1,86,140687,63,1,2,False,False,False,False,False,False,False,False
1,1,182927,55,1,1,False,False,False,False,True,False,False,False
0,62,175534,44,1,6,False,False,False,False,False,False,False,False
1,68,170957,6,1,3,False,False,False,False,False,False,True,False
1,70,81197,76,0,4,False,False,False,False,False,False,False,False
0,21,104888,8,0,4,False,False,False,False,True,False,False,False
0,62,139588,66,0,2,False,False,False,True,False,False,False,False
1,22,126543,45,0,3,False,False,False,False,False,True,False,False
0,87,177260,45,14,2,False,False,True,False,False,False,False,False
1,44,156823,42,9,5,False,False,False,False,True,False,False,False
0,27,183201,52,8,6,False,True,False,False,False,False,False,False
0,95,84925,46,4,6,False,False,False,False,False,False,False,False
1,89,69719,47,9,2,False,False,False,False,False,False,False,False
0,41,61355,13,1,3,False,False,False,False,True,False,False,False
1,41,156014,49,14,5,True,False,False,False,False,False,False,False
1,21,184088,21,11,7,False,False,True,False,False,False,False,False
0,59,158372,98,1,1,False,False,False,False,False,False,False,False
0,64,135742,67,1,7,False,False,False,False,True,False,False,False
0,38,145704,82,0,4,False,False,False,False,False,False,False,True
0,70,157307,23,4,3,False,False,False,True,False,False,False,False
0,25,88064,73,1,5,False,False,False,True,False,False,False,False
0,3,167226,59,3,1,False,False,False,False,False,True,False,False
0,70,153821,8,1,4,False,False,False,False,False,False,False,True
1,29,170669,78,9,5,True,False,False,False,False,False,False,False
1,88,93555,13,3,3,False,False,False,False,False,False,False,False
0,20,101941,18,1,3,False,False,False,False,True,False,False,False
0,58,78795,44,0,6,False,True,False,False,False,False,False,False
0,70,55875,94,0,5,False,True,False,False,False,False,False,False
0,44,177513,81,1,5,False,False,False,False,False,False,True,False
0,87,100850,83,0,3,True,False,False,False,False,False,False,False
0,0,143082,63,0,7,False,False,True,False,False,False,False,False
0,96,85447,4,9,6,False,False,False,False,False,False,False,False
0,75,114213,33,9,4,True,False,False,False,False,False,False,False
1,14,161120,69,0,1,False,False,False,True,False,False,False,False
0,8,186682,86,1,1,False,False,True,False,False,False,False,False
1,58,105302,75,0,3,True,False,False,False,False,False,False,False
0,5,133400,47,0,6,False,True,False,False,False,False,False,False
1,70,56432,23,0,5,False,True,False,False,False,False,False,False
0,49,136467,72,3,3,False,False,False,False,True,False,False,False
1,60,189945,20,0,5,False,True,False,False,False,False,False,False
0,25,163966,48,1,5,False,False,False,False,False,False,True,False
1,47,52152,17,0,3,False,False,False,False,False,False,False,False
1,53,145720,62,12,7,False,False,False,False,False,True,False,False
1,24,188034,61,1,5,False,False,False,False,True,False,False,False
0,46,127911,3,9,2,False,False,False,False,False,True,False,False
0,70,174114,31,1,1,False,False,False,False,False,False,True,False
1,53,144489,10,14,3,False,False,False,False,False,False,False,False
1,63,77440,47,0,5,False,False,False,False,False,False,True,False
0,24,86119,44,1,6,False,False,False,False,False,False,False,False
0,5,100056,49,1,3,False,False,True,False,False,False,False,False
1,7,66686,50,8,7,False,False,False,False,False,False,False,False
0,71,74696,41,1,6,True,False,False,False,False,False,False,False
1,23,65641,50,4,5,False,False,True,False,False,False,False,False
0,0,61228,81,1,6,False,False,True,False,False,False,False,False
0,2,138529,87,0,4,False,False,False,False,True,False,False,False
0,72,152405,4,1,4,False,False,False,False,False,False,False,False
1,18,157757,84,0,4,True,False,False,False,False,False,False,False
1,11,166361,59,6,4,False,True,False,False,False,False,False,False
0,95,67227,30,1,7,False,False,False,False,False,False,False,False
1,20,161156,88,0,4,False,True,False,False,False,False,False,False
0,58,170647,70,1,7,False,False,False,False,True,False,False,False
0,67,161646,36,0,2,False,False,False,False,True,False,False,False
1,43,98016,18,9,6,False,False,False,False,True,False,False,False
1,36,50526,19,0,6,False,False,False,False,False,False,False,False
1,2,175208,43,8,4,False,False,False,True,False,False,False,False
0,35,97721,48,0,7,False,True,False,False,False,False,False,False
0,81,142013,81,3,4,False,False,True,False,False,False,False,False
1,84,166737,76,0,3,False,False,False,False,False,False,False,False
0,18,62651,13,0,2,False,False,True,False,False,False,False,False
0,54,179546,4,8,4,False,False,False,False,False,True,False,False
0,98,51866,81,12,7,False,False,False,False,False,False,False,False
0,75,86297,42,9,4,False,False,False,True,False,False,False,False
0,98,65031,23,0,4,False,False,False,False,False,False,False,False
1,94,69383,25,0,2,False,False,True,False,False,False,False,False
1,24,70733,63,5,3,False,False,False,False,False,False,False,False
0,47,187898,89,6,2,False,False,False,False,False,False,False,False
0,40,116001,55,1,4,False,True,False,False,False,False,False,False
1,68,87040,4,9,1,False,False,False,False,False,False,False,False
0,18,180956,74,2,2,False,False,False,False,False,False,False,False
0,83,115517,82,0,6,False,False,False,False,True,False,False,False
1,34,76979,46,1,3,False,False,False,False,False,False,True,False
1,81,50798,56,10,5,False,False,False,False,False,False,False,False
0,61,146350,43,1,3,False,False,False,False,False,False,False,False
0,77,81112,61,5,3,False,False,False,False,True,False,False,False
1,52,80605,20,1,6,True,False,False,False,False,False,False,False
1,40,171949,11,1,6,True,False,False,False,False,False,False,False
1,93,159006,26,8,6,False,False,False,False,False,False,False,False
0,45,177368,96,1,2,False,False,False,False,True,False,False,False
0,83,187643,3,1,1,False,False,False,False,False,False,False,False
1,23,93841,25,0,7,False,False,False,False,False,False,True,False
1,15,131061,92,0,7,False,False,False,False,True,False,False,False
1,79,146130,20,6,6,False,False,True,False,False,False,False,False
1,80,84471,79,1,5,True,False,False,False,False,False,False,False
0,35,144485,15,0,4,False,False,True,False,False,False,False,False
0,39,158638,78,2,5,False,False,False,False,True,False,False,False
1,4,96693,28,0,4,False,False,True,False,False,False,False,False
0,83,129507,93,4,7,False,False,False,False,True,False,False,False
0,94,114510,39,0,4,False,False,False,False,True,False,False,False
0,12,149031,96,10,5,False,False,False,False,False,False,False,False
0,77,66256,13,1,2,False,False,False,False,False,False,True,False
0,48,118285,69,8,4,True,False,False,False,False,False,False,False
1,97,128723,58,4,5,False,False,False,False,False,False,False,False
0,28,178285,91,4,7,False,False,False,False,False,False,False,False
0,99,144176,74,7,2,False,False,False,False,False,False,False,True
1,27,82474,31,9,3,False,False,False,False,False,False,False,False
0,95,159010,84,6,2,False,False,False,False,False,False,True,False
0,6,76164,83,6,2,False,False,False,False,False,False,False,False
1,18,77873,49,6,5,False,False,False,True,False,False,False,False
1,42,53392,89,6,4,False,False,False,False,False,False,False,False
1,50,168898,41,9,7,False,False,False,False,False,False,False,False
1,86,128917,7,5,5,False,False,False,False,False,True,False,False
1,69,185067,49,5,4,False,False,False,False,False,False,True,False
1,23,132183,76,10,3,False,False,False,False,False,False,False,False
0,82,82060,46,7,1,False,False,False,False,True,False,False,False
0,97,133614,58,7,4,False,False,False,False,False,False,False,False
0,75,76474,5,5,5,True,False,False,False,False,False,False,False
0,14,94655,9,8,1,False,False,False,False,True,False,False,False
1,3,60933,30,8,1,True,False,False,False,False,False,False,False
1,16,79257,82,6,2,False,False,False,False,True,False,False,False
0,45,125677,36,5,2,False,False,True,False,False,False,False,False
0,23,127971,56,1,5,False,False,False,False,False,False,False,False
1,38,76103,62,9,3,False,False,False,True,False,False,False,False
0,45,114741,96,0,5,False,False,False,False,False,False,False,False
0,82,157994,92,1,1,False,False,False,False,False,False,False,False
1,73,93786,44,3,1,False,False,True,False,False,False,False,False
1,36,75178,41,1,7,False,False,True,False,False,False,False,False
1,13,175267,81,1,4,False,False,False,False,True,False,False,False
0,96,99263,100,8,1,False,False,False,False,True,False,False,False
0,83,52590,3,0,4,False,False,False,False,True,False,False,False
1,33,170959,75,0,4,False,False,False,False,False,False,False,False
1,68,135076,60,1,5,False,True,False,False,False,False,False,False
1,88,167112,34,0,1,False,False,False,False,False,False,True,False
0,87,184639,12,1,6,True,False,False,False,False,False,False,False
0,88,172369,80,6,6,False,False,False,False,False,False,False,False
0,43,124256,67,1,7,False,False,False,False,False,False,False,True
0,64,89972,92,10,6,False,False,False,False,False,False,False,False
1,96,67799,42,1,6,False,False,True,False,False,False,False,False
0,72,176074,70,1,7,True,False,False,False,False,False,False,False
1,48,167517,27,2,7,False,False,False,False,False,False,False,False
0,64,77914,11,1,6,False,False,False,False,False,False,False,False
0,8,57605,81,0,2,True,False,False,False,False,False,False,False
0,52,86365,70,1,7,False,True,False,False,False,False,False,False
1,3,93883,39,1,2,False,False,False,False,True,False,False,False
0,44,131091,62,4,1,False,False,False,False,False,False,False,False
1,14,87222,14,8,4,False,False,False,False,True,False,False,False
0,50,117076,45,1,2,True,False,False,False,False,False,False,False
1,53,150925,1,1,2,False,False,False,False,True,False,False,False
0,31,149379,100,0,3,False,False,False,False,False,False,True,False
0,31,138644,94,4,3,False,True,False,False,False,False,False,False
1,97,148493,42,4,7,True,False,False,False,False,False,False,False
1,27,84658,66,4,6,False,False,False,False,False,False,True,False
1,2,111618,99,6,5,False,False,False,False,False,False,True,False
1,81,108759,60,7,6,False,False,False,False,False,False,False,False
1,64,186203,73,10,5,False,False,False,False,False,False,False,False
0,11,147258,59,10,2,False,False,False,False,False,False,True,False
0,78,132983,67,7,7,False,False,False,False,True,False,False,False
1,72,149092,39,8,1,False,True,False,False,False,False,False,False
1,36,163845,84,5,7,True,False,False,False,False,False,False,False
1,97,117777,67,5,5,False,False,False,False,False,False,False,False
1,88,131584,18,7,3,False,False,False,False,False,False,False,False
0,21,123904,91,7,5,False,False,False,False,False,False,False,False
0,62,89801,88,5,4,False,False,False,False,False,False,False,False
1,73,173466,57,10,5,False,False,True,False,False,False,False,False
0,34,55690,4,4,6,False,False,False,False,False,False,False,True
1,39,100419,19,5,4,False,False,False,False,False,False,False,False
0,82,62951,47,8,2,False,False,False,False,False,False,True,False
1,39,118554,1,4,6,False,False,False,False,False,False,True,False
0,13,140673,49,6,7,False,False,False,False,False,False,False,False
0,68,75561,87,5,3,False,False,False,False,True,False,False,False
0,77,147306,50,6,6,False,False,False,False,True,False,False,False
0,35,111871,30,10,1,True,False,False,False,False,False,False,False
1,5,112884,43,0,6,False,False,False,False,True,False,False,False
0,47,121267,58,1,1,False,True,False,False,False,False,False,False
0,48,151519,93,7,2,False,False,False,False,False,False,False,False
0,34,105448,40,0,5,False,False,False,False,False,False,False,False
0,20,92048,91,1,1,False,False,False,False,True,False,False,False
1,61,99980,94,10,1,False,False,False,False,True,False,False,False
1,16,84003,68,9,6,False,False,False,False,False,False,False,False
1,2,110889,95,1,2,False,False,False,True,False,False,False,False
0,52,82478,95,10,1,False,False,False,True,False,False,False,False
1,99,139685,20,1,4,False,False,False,False,True,False,False,False
0,84,182374,62,0,6,False,False,True,False,False,False,False,False
0,58,119366,94,4,2,False,True,False,False,False,False,False,False
0,91,53788,57,0,2,True,False,False,False,False,False,False,False
0,1,90341,92,0,2,True,False,False,False,False,False,False,False
0,67,118348,94,1,7,False,True,False,False,False,False,False,False
1,56,137428,87,0,2,False,False,False,False,False,False,False,False
0,62,106982,53,1,7,False,False,True,False,False,False,False,False
0,12,98532,52,0,6,True,False,False,False,False,False,False,False
0,38,120825,24,9,7,False,False,False,True,False,False,False,False
0,51,58006,83,1,5,False,False,False,True,False,False,False,False
1,20,106941,73,1,1,False,False,False,False,False,False,False,False
1,43,129782,31,1,2,False,False,True,False,False,False,False,False
1,93,121513,90,0,6,False,True,False,False,False,False,False,False
0,54,79925,30,0,3,False,False,False,False,True,False,False,False
1,23,112089,74,7,7,False,False,False,False,True,False,False,False
0,64,146794,90,8,3,False,False,False,False,True,False,False,False
0,55,75033,30,5,5,False,True,False,False,False,False,False,False
0,85,149969,78,0,6,False,False,False,True,False,False,False,False
0,20,124852,39,5,5,False,False,False,False,True,False,False,False
1,73,154837,42,8,4,False,False,False,True,False,False,False,False
0,53,145678,55,0,1,False,False,False,True,False,False,False,False
0,7,137354,89,8,7,False,False,False,False,False,False,False,False
0,50,136660,48,1,3,False,False,True,False,False,False,False,False
0,12,63334,99,0,6,False,False,False,False,False,False,False,False
1,37,62893,29,1,5,False,False,False,True,False,False,False,False
1,78,163514,89,9,2,True,False,False,False,False,False,False,False
1,29,145934,40,10,2,False,False,False,False,False,False,False,True
0,54,119223,58,10,7,False,False,False,False,False,False,True,False
1,89,127479,18,10,2,True,False,False,False,False,False,False,False
0,25,136146,98,6,6,False,False,False,False,False,False,False,False
0,14,76001,46,7,3,False,False,False,False,False,False,False,False
0,12,84885,24,6,2,False,False,False,False,True,False,False,False
0,18,82812,1,6,2,False,False,False,False,False,False,False,False
1,74,51260,43,5,5,False,False,True,False,False,False,False,False
1,21,159572,42,5,5,False,False,False,False,True,False,False,False
1,9,130186,88,9,7,False,False,False,False,False,False,False,False
0,49,176954,57,5,6,False,False,False,False,False,False,False,False
1,58,85908,99,5,4,False,False,False,False,False,False,False,False
0,16,75831,5,10,7,False,False,False,False,True,False,False,False
0,55,123045,56,7,3,False,True,False,False,False,False,False,False
0,31,161211,10,9,1,False,False,False,False,False,False,True,False
0,59,81702,27,6,4,False,False,False,False,False,False,False,True
0,25,173043,3,8,6,False,False,False,False,False,False,False,False
1,63,126380,90,6,1,False,False,False,False,False,False,False,False
0,60,128205,27,6,5,False,False,False,False,True,False,False,False
0,41,181355,73,10,3,False,False,False,False,False,False,False,False
0,84,97931,70,9,7,False,False,False,False,True,False,False,False
1,72,146432,25,6,1,False,False,False,False,False,False,False,False
0,97,125731,41,6,4,False,False,False,False,False,False,False,False
0,43,132701,70,5,2,False,False,False,False,True,False,False,False
0,63,116095,8,5,1,False,False,False,False,False,False,False,False
0,7,135773,42,9,5,False,False,False,False,False,False,False,False
1,54,136417,45,9,6,False,False,False,False,True,False,False,False
1,27,80783,82,9,3,False,False,False,False,False,False,False,False
1,28,182580,60,6,6,False,False,False,True,False,False,False,False
0,84,143567,48,7,2,False,False,False,False,False,False,False,False
1,71,85908,85,5,4,False,False,True,False,False,False,False,False
0,88,139806,99,4,4,False,False,True,False,False,False,False,False
0,75,77269,24,8,1,False,False,False,False,False,False,False,False
0,96,105968,65,4,5,False,True,False,False,False,False,False,False
0,83,125660,19,10,4,False,True,False,False,False,False,False,False
0,86,98444,76,7,4,False,False,True,False,False,False,False,False
1,60,179503,9,4,3,False,False,False,False,False,False,False,False
0,5,60575,14,5,2,False,True,False,False,False,False,False,False
0,65,75685,19,7,3,False,False,False,False,False,False,False,True
0,49,85374,45,8,5,False,False,False,False,False,False,False,False
0,78,128642,19,5,6,False,False,False,False,False,False,False,True
